2013,4,SH.600055,20140312,20131231,0.038096777,0.033722761,9.04E-06,5.30E-06,8.33E-05,0.07157821,0.040758569,0.223161154,0.275549241,0.255009479
2014,4,SH.600055,20150328,20141231,0.032212659,0.029386582,1.04E-05,6.23E-06,9.76E-05,0.071897434,0.04380608,0.218685493,0.276994451,0.267163238
2015,4,SH.600055,20160416,20151231,0.026743892,0.024580882,1.23E-05,7.09E-06,0.000165743,0.074360405,0.047565404,0.222331183,0.271365272,0.251125308
2016,4,SH.600055,20170408,20161231,0.114544159,0.126273921,1.36E-05,7.55E-06,4.37E-05,0.099032856,0.044081092,0.222278583,0.279612278,0.321590815
2017,4,SH.600055,20180428,20171231,0.091861457,0.098903526,1.14E-05,8.12E-06,2.67E-05,0.07809775,0.032986106,0.223173281,0.269625164,0.249062574
2007,4,SH.600056,20080327,20071231,0.037219928,0.028861823,2.81E-05,1.04E-05,0.000167517,0.125603224,0.08877289,0.265318999,0.270319315,0.269620124
2008,4,SH.600056,20090331,20081231,0.036020029,0.026403734,2.32E-05,9.55E-06,0.000165447,0.100912192,0.079494234,0.249081339,0.263444385,0.240122698
2009,4,SH.600056,20100316,20091231,0.05286476,0.039881789,2.00E-05,8.34E-06,0.000105147,0.130687645,0.178982032,0.255022815,0.371893122,0.431377071
2010,4,SH.600056,20110315,20101231,0.057225927,0.034717041,1.98E-05,6.83E-06,8.51E-05,0.104963845,0.131731507,0.246142309,0.244028259,0.204570712
2011,4,SH.600056,20120327,20111231,0.050695711,0.033418952,1.83E-05,6.45E-06,9.20E-05,0.120774807,0.155192543,0.259011013,0.27747431,0.269685066
2012,4,SH.600056,20130308,20121231,0.040865773,0.030822769,1.59E-05,8.03E-06,0.000113465,0.141144661,0.206128835,0.272833711,0.348496014,0.337951088
2013,4,SH.600056,20140325,20131231,0.03161271,0.02383517,1.32E-05,8.48E-06,0.000188739,0.15831871,0.219231336,0.269542663,0.272369159,0.236631625
2014,4,SH.600056,20150331,20141231,0.037035328,0.029165629,1.40E-05,9.68E-06,0.000173174,0.10883834,0.109580955,0.241630041,0.297083561,0.279386471
2015,4,SH.600056,20160329,20151231,0.036320003,0.030574197,1.40E-05,1.07E-05,0.000155834,0.117756443,0.124770153,0.24505982,0.297743487,0.29413409
2016,4,SH.600056,20170328,20161231,0.035835428,0.031126575,1.37E-05,1.25E-05,0.000167776,0.137625005,0.142966098,0.260215003,0.296038467,0.266321155
